datetime,open,high,low,close,volume,date_only,hhmm,hour,minute,weekday,time_bucket_15m,ma20,ma50,ma20_slope,ma50_slope,dist_ma20_pct,dist_ma50_pct,vol_ma20,vol_ratio,tr,atr14,atr20,atr_ratio,bb_std20,bb_width20,bb_width20_avg,bb_ratio,rsi14,body,range,body_ratio,upper_wick,lower_wick,is_bull,is_bear,prev_high,prev_low,break_prev_high,break_prev_low,hold_prev_low,hold_prev_high,prev_is_bear,prev2_is_bear,pullback_2bar,pullback_vol_weak,prev_is_bull,prev2_is_bull,bounce_2bar,bounce_vol_weak,bull_2,bear_2,prev_day_close,prev_day_change_pct,gap_pct,above_prev_day_close,future_max_high_3,future_min_low_3,future_close_3,up_move_3,down_move_3,close_move_3,strong_up_3,strong_down_3,future_max_high_6,future_min_low_6,future_close_6,up_move_6,down_move_6,close_move_6,strong_up_6,strong_down_6,future_max_high_12,future_min_low_12,future_close_12,up_move_12,down_move_12,close_move_12,strong_up_12,strong_down_12,cat_trend,cat_dist_ma20,cat_rsi,cat_vol_ratio,cat_atr_ratio,cat_bb_ratio,cat_body_ratio,cat_gap,cat_prev_day_change,flag_bull,flag_bear,flag_break_prev_high,flag_break_prev_low,flag_hold_prev_low,flag_hold_prev_high,flag_pullback_2bar,flag_pullback_vol_weak,flag_above_prev_day_close
2023-07-26 14:35:00,32640,32650,32640,32645,50,2023-07-26,1435,14,35,Wednesday,14:30-14:45,32652.75,32649.9,0.5,0.5,-0.023734601220415374,-0.01500770293324516,169.6,0.294811320754717,10.0,17.142857142857142,17.25,0.9937888198757764,16.4216641249178,65.6866564996712,59.402047783167255,1.1057978462197866,35.0,5,10,0.5,5,0,True,False,32650.0,32635.0,False,False,True,True,True,False,True,True,False,True,True,True,False,False,32640.0,-0.19874636905672372,-0.1685049019607865,True,32670.0,32635.0,32665.0,25.0,-10.0,20.0,False,False,32675.0,32585.0,32615.0,30.0,-60.0,-30.0,False,False,32675.0,32575.0,32615.0,30.0,-70.0,-30.0,False,False,trend_mixed,near_below,rsi_low,vol_low,atr_mid,bb_expand,body_mid,gap_flat,prev_flat,bull,not_bear,no_break_prev_high,no_break_prev_low,hold_prev_low,hold_prev_high,pullback_2bar,pullback_vol_weak,above_prev_day_close
2023-07-26 14:40:00,32645,32650,32640,32645,91,2023-07-26,1440,14,40,Wednesday,14:30-14:45,32653.5,32650.9,0.75,1.0,-0.026030900209783603,-0.018069946004550808,161.5,0.5634674922600619,10.0,16.428571428571427,17.0,0.9663865546218486,15.652475842499573,62.60990336999829,60.053154232435396,1.042574768473726,35.0,0,10,0.0,5,5,False,False,32650.0,32640.0,False,False,True,True,False,True,True,True,True,False,True,True,False,False,32640.0,-0.19874636905672372,-0.1685049019607865,True,32675.0,32620.0,32620.0,30.0,-25.0,-25.0,False,False,32675.0,32585.0,32615.0,30.0,-60.0,-30.0,False,False,32675.0,32575.0,32595.0,30.0,-70.0,-50.0,False,False,trend_mixed,near_below,rsi_low,vol_low,atr_mid,bb_mid,,gap_flat,prev_flat,not_bull,not_bear,no_break_prev_high,no_break_prev_low,hold_prev_low,hold_prev_high,pullback_2bar,pullback_vol_weak,above_prev_day_close
2023-07-26 14:45:00,32650,32650,32635,32650,123,2023-07-26,1445,14,45,Wednesday,14:45-15:00,32654.25,32652.2,0.75,1.2999999999992724,-0.013015151167150574,-0.00673767770624778,157.3,0.7819453273998728,15.0,16.428571428571427,16.75,0.9808102345415778,15.067829096596595,60.27131638638638,60.44896689705341,0.997061148936266,35.0,0,15,0.0,0,15,False,False,32650.0,32640.0,False,False,False,True,False,False,False,True,False,True,True,True,False,False,32640.0,-0.19874636905672372,-0.1685049019607865,True,32675.0,32585.0,32625.0,25.0,-65.0,-25.0,False,True,32675.0,32585.0,32610.0,25.0,-65.0,-40.0,False,False,32675.0,32575.0,32615.0,25.0,-75.0,-35.0,False,False,trend_mixed,near_below,rsi_low,vol_low,atr_mid,bb_mid,,gap_flat,prev_flat,not_bull,not_bear,no_break_prev_high,no_break_prev_low,break_prev_low,hold_prev_high,no_pullback_2bar,pullback_vol_weak,above_prev_day_close
2023-07-26 14:50:00,32650,32670,32650,32665,206,2023-07-26,1450,14,50,Wednesday,14:45-15:00,32654.5,32653.5,0.25,1.2999999999992724,0.03215483317766665,0.035218276754411804,152.6,1.3499344692005244,20.0,16.428571428571427,16.0,1.0267857142857142,15.209069316487334,60.836277265949334,60.869511481627285,0.9994540088318602,50.0,15,20,0.75,5,0,True,False,32650.0,32635.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,32640.0,-0.19874636905672372,-0.1685049019607865,True,32675.0,32585.0,32615.0,10.0,-80.0,-50.0,False,True,32675.0,32575.0,32585.0,10.0,-90.0,-80.0,False,True,32675.0,32575.0,32620.0,10.0,-90.0,-45.0,False,False,trend_up,near_above,rsi_midlow,vol_high,atr_mid,bb_mid,body_large,gap_flat,prev_flat,bull,not_bear,break_prev_high,no_break_prev_low,hold_prev_low,break_prev_high,no_pullback_2bar,pullback_vol_weak,above_prev_day_close
2023-07-26 14:55:00,32665,32675,32620,32620,523,2023-07-26,1455,14,55,Wednesday,14:45-15:00,32652.0,32653.0,-2.5,-0.5,-0.09800318510351236,-0.10106268949254815,173.95,3.0066110951422824,55.0,19.642857142857142,18.0,1.0912698412698412,16.575187543593522,66.30075017437409,61.52095426852613,1.077693786819124,35.71428571428572,45,55,0.8181818181818182,10,0,False,True,32670.0,32650.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,32640.0,-0.19874636905672372,-0.1685049019607865,False,32640.0,32585.0,32615.0,20.0,-35.0,-5.0,False,False,32640.0,32575.0,32585.0,20.0,-45.0,-35.0,False,False,32640.0,32575.0,32610.0,20.0,-45.0,-10.0,False,False,trend_down,near_below,rsi_low,vol_spike,atr_high,bb_expand,body_large,gap_flat,prev_flat,not_bull,bear,no_break_prev_high,break_prev_low,break_prev_low,break_prev_high,no_pullback_2bar,pullback_vol_not_weak,below_prev_day_close
2023-07-26 15:00:00,32630,32640,32585,32625,812,2023-07-26,1500,15,0,Wednesday,15:00-15:15,32649.5,32652.3,-2.5,-0.7000000000007276,-0.07503943398826651,-0.08360819911613637,207.45,3.914196191853459,55.0,22.5,20.0,1.125,16.693837501495846,66.77535000598338,62.07867690649082,1.0756567848017633,39.285714285714285,5,55,0.09090909090909091,10,40,False,True,32675.0,32620.0,False,False,False,True,True,False,True,False,False,True,True,False,False,True,32640.0,-0.19874636905672372,-0.1685049019607865,False,32625.0,32600.0,32610.0,0.0,-25.0,-15.0,False,False,32625.0,32575.0,32595.0,0.0,-50.0,-30.0,False,False,32630.0,32575.0,32615.0,5.0,-50.0,-10.0,False,False,trend_down,near_below,rsi_low,vol_spike,atr_high,bb_expand,body_small,gap_flat,prev_flat,not_bull,bear,no_break_prev_high,no_break_prev_low,break_prev_low,hold_prev_high,pullback_2bar,pullback_vol_not_weak,below_prev_day_close
2023-07-26 15:05:00,32625,32625,32600,32615,280,2023-07-26,1505,15,5,Wednesday,15:00-15:15,32646.5,32651.3,-3.0,-1.0,-0.09648813808524892,-0.11117474648788539,218.2,1.2832263978001834,25.0,22.857142857142858,21.0,1.08843537414966,17.252002172136592,69.00800868854637,62.74803247858365,1.0997637051344884,40.74074074074074,10,25,0.4,0,15,False,True,32640.0,32585.0,False,False,True,True,True,True,True,False,False,False,False,False,False,True,32640.0,-0.19874636905672372,-0.1685049019607865,False,32615.0,32575.0,32585.0,0.0,-40.0,-30.0,False,True,32620.0,32575.0,32615.0,5.0,-40.0,0.0,False,False,32630.0,32575.0,32630.0,15.0,-40.0,15.0,False,False,trend_down,near_below,rsi_midlow,vol_high,atr_high,bb_expand,body_mid,gap_flat,prev_flat,not_bull,bear,no_break_prev_high,no_break_prev_low,hold_prev_low,hold_prev_high,pullback_2bar,pullback_vol_not_weak,below_prev_day_close
2023-07-26 15:10:00,32615,32615,32615,32615,0,2023-07-26,1510,15,10,Wednesday,15:00-15:15,32643.5,32650.8,-3.0,-0.5,-0.08730681452663314,-0.10964509292268332,207.55,0.0,0.0,21.785714285714285,20.0,1.0892857142857142,17.252002172136592,69.00800868854637,63.34038794264525,1.0894787817061233,38.46153846153846,0,0,,0,0,False,False,32625.0,32600.0,False,False,True,True,True,True,True,False,False,False,False,False,False,False,32640.0,-0.19874636905672372,-0.1685049019607865,False,32610.0,32575.0,32585.0,-5.0,-40.0,-30.0,False,True,32620.0,32575.0,32595.0,5.0,-40.0,-20.0,False,False,32640.0,32575.0,32630.0,25.0,-40.0,15.0,False,False,trend_down,near_below,rsi_low,,atr_high,bb_expand,,gap_flat,prev_flat,not_bull,not_bear,no_break_prev_high,no_break_prev_low,hold_prev_low,hold_prev_high,pullback_2bar,pullback_vol_not_weak,below_prev_day_close
2023-07-26 15:15:00,32610,32610,32610,32610,405,2023-07-26,1515,15,15,Wednesday,15:15-15:30,32640.0,32650.2,-3.5,-0.5999999999985448,-0.09191176470588758,-0.12312328867817302,218.9,1.8501598903608953,5.0,21.071428571428573,19.5,1.0805860805860807,16.543403837371226,66.1736153494849,63.72413056412462,1.0384388890625256,38.46153846153846,0,0,,0,0,False,False,32615.0,32615.0,False,True,False,True,False,True,True,True,False,False,False,True,False,False,32640.0,-0.19874636905672372,-0.1685049019607865,False,32600.0,32575.0,32595.0,-10.0,-35.0,-15.0,False,False,32630.0,32575.0,32615.0,20.0,-35.0,5.0,False,False,32640.0,32575.0,32625.0,30.0,-35.0,15.0,False,False,trend_down,near_below,rsi_low,vol_high,atr_high,bb_mid,,gap_flat,prev_flat,not_bull,not_bear,no_break_prev_high,break_prev_low,break_prev_low,hold_prev_high,pullback_2bar,pullback_vol_weak,below_prev_day_close
2023-07-26 16:30:00,32580,32595,32575,32585,577,2023-07-26,1630,16,30,Wednesday,16:30-16:45,32636.0,32649.3,-4.0,-0.9000000000014552,-0.15626915063120528,-0.1969414351915666,241.45,2.3897287223027543,35.0,21.428571428571427,20.25,1.0582010582010581,19.574419397184663,78.29767758873865,64.75347882786124,1.2091655769859548,35.71428571428572,5,20,0.25,10,5,True,False,32610.0,32610.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,32640.0,-0.19874636905672372,-0.1685049019607865,False,32620.0,32575.0,32615.0,35.0,-10.0,30.0,False,False,32630.0,32575.0,32620.0,45.0,-10.0,35.0,False,False,32640.0,32575.0,32610.0,55.0,-10.0,25.0,False,False,trend_down,near_below,rsi_low,vol_spike,atr_high,bb_expand,body_small,gap_flat,prev_flat,bull,not_bear,no_break_prev_high,break_prev_low,break_prev_low,hold_prev_high,no_pullback_2bar,pullback_vol_not_weak,below_prev_day_close
2023-07-26 16:35:00,32580,32600,32575,32585,183,2023-07-26,1635,16,35,Wednesday,16:30-16:45,32632.25,32648.2,-3.75,-1.0999999999985448,-0.14479540944923874,-0.19357881904669139,239.4,0.7644110275689223,25.0,21.785714285714285,21.0,1.0374149659863945,21.792985351400425,87.1719414056017,66.24162755612022,1.315969196737342,28.0,5,25,0.2,15,5,True,False,32595.0,32575.0,False,False,True,False,False,False,False,False,True,False,True,False,True,False,32640.0,-0.19874636905672372,-0.1685049019607865,False,32620.0,32580.0,32595.0,35.0,-5.0,10.0,False,False,32630.0,32580.0,32610.0,45.0,-5.0,25.0,False,False,32640.0,32580.0,32610.0,55.0,-5.0,25.0,False,False,trend_down,near_below,rsi_low,vol_low,atr_mid,bb_expand,body_small,gap_flat,prev_flat,bull,not_bear,no_break_prev_high,no_break_prev_low,hold_prev_low,break_prev_high,no_pullback_2bar,pullback_vol_not_weak,below_prev_day_close
2023-07-26 16:40:00,32590,32595,32580,32595,84,2023-07-26,1640,16,40,Wednesday,16:30-16:45,32629.25,32647.5,-3.0,-0.7000000000007276,-0.10496716902779202,-0.16080863772111043,235.7,0.3563852354688163,15.0,22.142857142857142,21.0,1.054421768707483,22.61083810919081,90.44335243676323,67.90575020759266,1.3318953425928075,30.769230769230774,5,15,0.3333333333333333,0,10,True,False,32600.0,32575.0,False,False,True,True,False,False,False,True,True,True,True,True,True,False,32640.0,-0.19874636905672372,-0.1685049019607865,False,32630.0,32595.0,32615.0,35.0,0.0,20.0,False,False,32630.0,32590.0,32615.0,35.0,-5.0,20.0,False,False,32640.0,32590.0,32620.0,45.0,-5.0,25.0,False,False,trend_down,near_below,rsi_low,vol_low,atr_high,bb_expand,body_mid,gap_flat,prev_flat,bull,not_bear,no_break_prev_high,no_break_prev_low,hold_prev_low,hold_prev_high,no_pullback_2bar,pullback_vol_weak,below_prev_day_close
2023-07-26 16:45:00,32595,32620,32595,32615,195,2023-07-26,1645,16,45,Wednesday,16:45-17:00,32628.0,32646.9,-1.25,-0.5999999999985448,-0.03984307956356181,-0.09771218706829954,236.55,0.8243500317057704,25.0,22.142857142857142,21.25,1.0420168067226891,22.67621058104343,90.70484232417373,69.51605417780647,1.3048042412213312,37.93103448275862,20,25,0.8,5,0,True,False,32595.0,32580.0,True,False,True,False,False,False,False,True,True,True,True,True,True,False,32640.0,-0.19874636905672372,-0.1685049019607865,False,32630.0,32595.0,32620.0,15.0,-20.0,5.0,False,False,32630.0,32590.0,32630.0,15.0,-25.0,15.0,False,False,32640.0,32590.0,32620.0,25.0,-25.0,5.0,False,False,trend_down,near_below,rsi_low,vol_normal,atr_mid,bb_expand,body_large,gap_flat,prev_flat,bull,not_bear,break_prev_high,no_break_prev_low,hold_prev_low,break_prev_high,no_pullback_2bar,pullback_vol_weak,below_prev_day_close
2023-07-26 16:50:00,32615,32620,32595,32595,268,2023-07-26,1650,16,50,Wednesday,16:45-17:00,32625.5,32645.7,-2.5,-1.2000000000007276,-0.09348515731559814,-0.15530376129169188,241.35,1.1104205510669154,25.0,22.857142857142858,21.75,1.0509031198686372,23.446467582672145,93.78587033068858,71.2602357761742,1.3161038454218223,34.375,20,25,0.8,5,0,False,True,32620.0,32595.0,False,False,True,True,False,False,False,True,True,True,True,True,False,False,32640.0,-0.19874636905672372,-0.1685049019607865,False,32630.0,32590.0,32610.0,35.0,-5.0,15.0,False,False,32640.0,32590.0,32630.0,45.0,-5.0,35.0,False,False,32640.0,32590.0,32625.0,45.0,-5.0,30.0,False,False,trend_down,near_below,rsi_low,vol_normal,atr_high,bb_expand,body_large,gap_flat,prev_flat,not_bull,bear,no_break_prev_high,no_break_prev_low,hold_prev_low,hold_prev_high,no_pullback_2bar,pullback_vol_weak,below_prev_day_close
2023-07-26 16:55:00,32600,32630,32600,32615,169,2023-07-26,1655,16,55,Wednesday,16:45-17:00,32624.25,32644.7,-1.25,-1.0,-0.028353142217829586,-0.09097954645012063,241.65,0.6993585764535485,35.0,24.642857142857142,22.75,1.0832025117739403,23.298689820855895,93.19475928342358,72.88899335352917,1.2785848040376488,41.666666666666664,15,30,0.5,15,0,True,False,32620.0,32595.0,False,False,True,False,True,False,True,False,False,True,True,False,False,False,32640.0,-0.19874636905672372,-0.1685049019607865,False,32620.0,32590.0,32615.0,5.0,-25.0,0.0,False,False,32640.0,32590.0,32625.0,25.0,-25.0,10.0,False,False,32640.0,32590.0,32605.0,25.0,-25.0,-10.0,False,False,trend_down,near_below,rsi_midlow,vol_low,atr_high,bb_expand,body_mid,gap_flat,prev_flat,bull,not_bear,no_break_prev_high,no_break_prev_low,hold_prev_low,break_prev_high,pullback_2bar,pullback_vol_not_weak,below_prev_day_close
2023-07-26 17:00:00,32615,32620,32595,32620,116,2023-07-26,1700,17,0,Wednesday,17:00-17:15,32624.0,32643.9,-0.25,-0.7999999999992724,-0.012260912211869979,-0.07321429118457567,232.35,0.49924682590918873,25.0,25.714285714285715,22.5,1.1428571428571428,23.317036915662094,93.26814766264837,74.21363323636243,1.2567522110876768,43.24324324324324,5,25,0.2,0,20,True,False,32630.0,32600.0,False,False,False,True,False,True,True,True,True,False,True,True,True,False,32640.0,-0.19874636905672372,-0.1685049019607865,False,32630.0,32590.0,32630.0,10.0,-30.0,10.0,False,False,32640.0,32590.0,32610.0,20.0,-30.0,-10.0,False,False,32640.0,32590.0,32620.0,20.0,-30.0,0.0,False,False,trend_down,near_below,rsi_midlow,vol_low,atr_high,bb_expand,body_small,gap_flat,prev_flat,bull,not_bear,no_break_prev_high,no_break_prev_low,break_prev_low,hold_prev_high,pullback_2bar,pullback_vol_weak,below_prev_day_close
2023-07-26 17:05:00,32615,32620,32590,32610,157,2023-07-26,1705,17,5,Wednesday,17:00-17:15,32622.5,32642.6,-1.5,-1.3000000000029104,-0.03831711242240354,-0.09986949568967507,232.65,0.6748334407908876,30.0,26.785714285714285,23.0,1.1645962732919255,23.19823042253174,92.79292169012696,75.443155075563,1.2299713817268993,39.473684210526315,5,30,0.16666666666666666,5,20,False,True,32620.0,32595.0,False,False,False,True,False,False,False,True,True,True,True,True,False,False,32640.0,-0.19874636905672372,-0.1685049019607865,False,32640.0,32605.0,32630.0,30.0,-5.0,20.0,False,False,32640.0,32600.0,32610.0,30.0,-10.0,0.0,False,False,32640.0,32600.0,32620.0,30.0,-10.0,10.0,False,False,trend_down,near_below,rsi_low,vol_low,atr_high,bb_expand,body_small,gap_flat,prev_flat,not_bull,bear,no_break_prev_high,no_break_prev_low,break_prev_low,hold_prev_high,no_pullback_2bar,pullback_vol_weak,below_prev_day_close
2023-07-26 17:10:00,32610,32615,32605,32615,69,2023-07-26,1710,17,10,Wednesday,17:00-17:15,32621.0,32641.9,-1.5,-0.6999999999970896,-0.018393059685484214,-0.08240941856938466,232.85,0.29632810822417865,10.0,26.071428571428573,23.0,1.1335403726708075,22.629742887578914,90.51897155031565,76.56825236646165,1.1821997858470736,36.111111111111114,5,10,0.5,0,5,True,False,32620.0,32590.0,False,False,True,True,True,False,True,True,False,True,True,True,False,False,32640.0,-0.19874636905672372,-0.1685049019607865,False,32640.0,32610.0,32625.0,25.0,-5.0,10.0,False,False,32640.0,32600.0,32620.0,25.0,-15.0,5.0,False,False,32640.0,32600.0,32610.0,25.0,-15.0,-5.0,False,False,trend_down,near_below,rsi_low,vol_low,atr_high,bb_expand,body_mid,gap_flat,prev_flat,bull,not_bear,no_break_prev_high,no_break_prev_low,hold_prev_low,hold_prev_high,pullback_2bar,pullback_vol_weak,below_prev_day_close
2023-07-26 17:15:00,32620,32630,32610,32630,97,2023-07-26,1715,17,15,Wednesday,17:15-17:30,32620.0,32641.6,-1.0,-0.3000000000029104,0.03065603923972926,-0.035537473653246554,227.3,0.4267487901451826,20.0,23.571428571428573,22.75,1.0361067503924648,21.703746947911586,86.81498779164635,77.54667173686143,1.119519198531628,53.33333333333333,10,20,0.5,0,10,True,False,32615.0,32605.0,True,False,True,False,False,True,True,True,True,False,True,True,True,False,32640.0,-0.19874636905672372,-0.1685049019607865,False,32640.0,32610.0,32610.0,10.0,-20.0,-20.0,False,False,32640.0,32600.0,32620.0,10.0,-30.0,-10.0,False,False,32640.0,32600.0,32615.0,10.0,-30.0,-15.0,False,False,trend_mixed,near_above,rsi_midhigh,vol_low,atr_mid,bb_expand,body_mid,gap_flat,prev_flat,bull,not_bear,break_prev_high,no_break_prev_low,hold_prev_low,break_prev_high,pullback_2bar,pullback_vol_weak,below_prev_day_close
2023-07-26 17:20:00,32625,32640,32620,32630,226,2023-07-26,1720,17,20,Wednesday,17:15-17:30,32619.25,32641.2,-0.75,-0.3999999999978172,0.032955999908024225,-0.0343124640025505,231.55,0.9760310947959403,20.0,21.071428571428573,23.0,0.9161490683229815,21.04350130963134,84.17400523852535,78.39186818657961,1.0737593985920038,51.72413793103448,5,20,0.25,10,5,True,False,32630.0,32610.0,False,False,True,False,False,False,False,True,True,True,True,True,True,False,32640.0,-0.19874636905672372,-0.1685049019607865,False,32630.0,32600.0,32610.0,0.0,-30.0,-20.0,False,False,32635.0,32600.0,32625.0,5.0,-30.0,-5.0,False,False,32635.0,32600.0,32620.0,5.0,-30.0,-10.0,False,False,trend_mixed,near_above,rsi_midhigh,vol_normal,atr_mid,bb_expand,body_small,gap_flat,prev_flat,bull,not_bear,no_break_prev_high,no_break_prev_low,hold_prev_low,break_prev_high,no_pullback_2bar,pullback_vol_weak,below_prev_day_close
2023-07-26 17:25:00,32630,32630,32620,32625,65,2023-07-26,1725,17,25,Wednesday,17:15-17:30,32618.25,32640.6,-1.0,-0.6000000000021828,0.020693936676563496,-0.047793239094862106,232.3,0.27981058975462764,10.0,20.0,23.0,0.8695652173913043,20.214312282456408,80.85724912982563,79.15039781808734,1.0215646586598488,53.57142857142857,5,10,0.5,0,5,False,True,32640.0,32620.0,False,False,True,True,False,False,False,True,True,True,True,True,False,False,32640.0,-0.19874636905672372,-0.1685049019607865,False,32630.0,32600.0,32620.0,5.0,-25.0,-5.0,False,False,32635.0,32600.0,32605.0,10.0,-25.0,-20.0,False,False,32635.0,32600.0,32620.0,10.0,-25.0,-5.0,False,False,trend_mixed,near_above,rsi_midhigh,vol_low,atr_low,bb_mid,body_mid,gap_flat,prev_flat,not_bull,bear,no_break_prev_high,no_break_prev_low,hold_prev_low,hold_prev_high,no_pullback_2bar,pullback_vol_weak,below_prev_day_close
2023-07-26 17:30:00,32625,32630,32610,32610,114,2023-07-26,1730,17,30,Wednesday,17:30-17:45,32616.5,32639.4,-1.75,-1.1999999999970896,-0.019928563763738083,-0.09007518520561808,233.45,0.4883272649389591,20.0,21.428571428571427,23.5,0.911854103343465,19.26955602689689,77.07822410758756,79.87381385496681,0.964999921595638,48.38709677419355,15,20,0.75,5,0,False,True,32630.0,32620.0,False,True,False,True,True,False,True,True,False,True,True,True,False,True,32640.0,-0.19874636905672372,-0.1685049019607865,False,32625.0,32600.0,32620.0,15.0,-10.0,10.0,False,False,32635.0,32600.0,32620.0,25.0,-10.0,10.0,False,False,32635.0,32600.0,32635.0,25.0,-10.0,25.0,False,False,trend_down,near_below,rsi_midlow,vol_low,atr_mid,bb_mid,body_large,gap_flat,prev_flat,not_bull,bear,no_break_prev_high,break_prev_low,break_prev_low,hold_prev_high,pullback_2bar,pullback_vol_weak,below_prev_day_close
2023-07-26 17:35:00,32615,32620,32600,32610,92,2023-07-26,1735,17,35,Wednesday,17:30-17:45,32614.5,32638.1,-2.0,-1.3000000000029104,-0.013797544037164045,-0.08609569797261019,231.9,0.39672272531263475,20.0,22.5,23.75,0.9473684210526315,17.61428845837297,70.45715383349189,80.38310572732209,0.876516939672606,50.0,5,20,0.25,5,10,False,True,32630.0,32610.0,False,False,False,True,True,True,True,True,False,False,False,True,False,True,32640.0,-0.19874636905672372,-0.1685049019607865,False,32635.0,32610.0,32625.0,25.0,0.0,15.0,False,False,32635.0,32605.0,32620.0,25.0,-5.0,10.0,False,False,32635.0,32605.0,32630.0,25.0,-5.0,20.0,False,False,trend_down,near_below,rsi_midlow,vol_low,atr_mid,bb_squeeze,body_small,gap_flat,prev_flat,not_bull,bear,no_break_prev_high,no_break_prev_low,break_prev_low,hold_prev_high,pullback_2bar,pullback_vol_weak,below_prev_day_close
2023-07-26 17:40:00,32610,32625,32610,32620,45,2023-07-26,1740,17,40,Wednesday,17:30-17:45,32612.25,32637.1,-2.25,-1.0,0.023764076382337684,-0.05239436101859285,223.85,0.2010274737547465,15.0,21.071428571428573,23.5,0.8966565349544073,13.126409698732505,52.50563879493002,79.96657380377111,0.6565948282812878,62.96296296296296,10,15,0.6666666666666666,5,0,True,False,32620.0,32600.0,False,False,True,False,True,True,True,True,False,False,False,True,False,False,32640.0,-0.19874636905672372,-0.1685049019607865,False,32635.0,32605.0,32605.0,15.0,-15.0,-15.0,False,False,32635.0,32605.0,32610.0,15.0,-15.0,-10.0,False,False,32635.0,32605.0,32625.0,15.0,-15.0,5.0,False,False,trend_mixed,near_above,rsi_high,vol_low,atr_low,bb_squeeze,body_large,gap_flat,prev_flat,bull,not_bear,no_break_prev_high,no_break_prev_low,hold_prev_low,break_prev_high,pullback_2bar,pullback_vol_weak,below_prev_day_close
2023-07-26 17:45:00,32620,32625,32615,32620,28,2023-07-26,1745,17,45,Wednesday,17:45-18:00,32612.25,32636.2,0.0,-0.8999999999978172,0.023764076382337684,-0.04963813189036159,199.1,0.14063284781516827,10.0,20.0,21.25,0.9411764705882353,13.126409698732505,52.50563879493002,79.27681823479892,0.6623075946289988,62.96296296296296,0,10,0.0,5,5,False,False,32625.0,32610.0,False,False,True,True,False,True,True,True,True,False,True,True,False,False,32640.0,-0.19874636905672372,-0.1685049019607865,False,32635.0,32605.0,32620.0,15.0,-15.0,0.0,False,False,32635.0,32605.0,32615.0,15.0,-15.0,-5.0,False,False,32635.0,32605.0,32625.0,15.0,-15.0,5.0,False,False,trend_mixed,near_above,rsi_high,vol_low,atr_mid,bb_squeeze,,gap_flat,prev_flat,not_bull,not_bear,no_break_prev_high,no_break_prev_low,hold_prev_low,hold_prev_high,pullback_2bar,pullback_vol_weak,below_prev_day_close
2023-07-26 17:50:00,32625,32635,32620,32625,101,2023-07-26,1750,17,50,Wednesday,17:45-18:00,32612.25,32635.7,0.0,-0.5,0.03909573856448745,-0.03278618200314165,163.55,0.6175481504127178,15.0,20.0,19.25,1.0389610389610389,13.126409698732505,52.50563879493002,78.56333267424625,0.6683224477332009,61.53846153846153,0,15,0.0,10,5,False,False,32625.0,32615.0,False,False,True,False,False,False,False,True,False,True,True,True,False,False,32640.0,-0.19874636905672372,-0.1685049019607865,False,32630.0,32605.0,32620.0,5.0,-20.0,-5.0,False,False,32630.0,32605.0,32620.0,5.0,-20.0,-5.0,False,False,32635.0,32605.0,32630.0,10.0,-20.0,5.0,False,False,trend_mixed,near_above,rsi_high,vol_low,atr_mid,bb_squeeze,,gap_flat,prev_flat,not_bull,not_bear,no_break_prev_high,no_break_prev_low,hold_prev_low,break_prev_high,no_pullback_2bar,pullback_vol_weak,below_prev_day_close
2023-07-26 17:55:00,32625,32630,32605,32605,79,2023-07-26,1755,17,55,Wednesday,17:45-18:00,32611.75,32634.7,-0.5,-1.0,-0.02069806128159879,-0.09100742461245481,153.5,0.5146579804560261,25.0,20.0,19.25,1.0389610389610389,13.20635811784887,52.82543247139548,77.75420386338871,0.6793900502692797,46.15384615384615,20,25,0.8,5,0,False,True,32635.0,32620.0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,32640.0,-0.19874636905672372,-0.1685049019607865,False,32625.0,32605.0,32610.0,20.0,0.0,5.0,False,False,32625.0,32605.0,32620.0,20.0,0.0,15.0,False,False,32635.0,32605.0,32620.0,30.0,0.0,15.0,False,False,trend_down,near_below,rsi_midlow,vol_low,atr_mid,bb_squeeze,body_large,gap_flat,prev_flat,not_bull,bear,no_break_prev_high,break_prev_low,break_prev_low,hold_prev_high,no_pullback_2bar,pullback_vol_weak,below_prev_day_close
2023-07-26 18:00:00,32605,32625,32605,32620,50,2023-07-26,1800,18,0,Wednesday,18:00-18:15,32612.0,32633.8,0.25,-0.9000000000014552,0.024530847540793488,-0.04228744430621045,156.0,0.32051282051282054,20.0,19.642857142857142,20.25,0.9700176366843033,13.317973609099191,53.271894436396764,76.96739815078122,0.6921358356434978,60.0,15,20,0.75,5,0,True,False,32630.0,32605.0,False,False,True,True,True,False,True,True,False,False,False,True,False,False,32640.0,-0.19874636905672372,-0.1685049019607865,False,32625.0,32610.0,32615.0,5.0,-10.0,-5.0,False,False,32635.0,32605.0,32635.0,15.0,-15.0,15.0,False,False,32635.0,32605.0,32620.0,15.0,-15.0,0.0,False,False,trend_up,near_above,rsi_midhigh,vol_low,atr_mid,bb_squeeze,body_large,gap_flat,prev_flat,bull,not_bear,no_break_prev_high,no_break_prev_low,hold_prev_low,hold_prev_high,pullback_2bar,pullback_vol_weak,below_prev_day_close
